SES_Score,HealthIndicator,cluster
88.55,27.0,1
95.0,28.0,1
50.61,26.0,0
47.42,30.0,0
58.08,28.0,0
42.02,29.0,0
71.73,28.0,1
80.84,28.0,1
90.82,28.0,1
94.06,26.0,1
90.28,28.0,1
85.0,27.0,1
84.42,28.0,1
94.75,27.0,1
86.0,26.0,1
34.86,28.0,0
43.55,28.0,0
91.0,27.0,1
87.31,23.0,1
82.74,33.0,1
77.0,28.0,1
43.5,30.0,0
60.12,25.0,0
67.03,29.0,0
77.66,30.0,1
83.92,28.0,1
49.0,30.0,0
87.89,27.0,1
82.62,26.0,1
41.04,29.0,0
85.18,28.0,1
37.29,28.0,0
57.6,29.0,0
69.06,24.0,1
53.0,27.0,0
73.0,27.0,1
44.71,25.0,0
57.67,29.0,0
45.56,30.0,0
44.0,28.0,0
54.0,28.0,0
72.0,30.0,1
91.0,24.0,1
77.84,27.0,1
69.0,26.0,1
93.0,29.0,1
33.09,29.0,0
82.0,29.0,1
88.24,29.0,1
46.42,28.0,0
71.0,27.0,1
68.0,30.0,1
88.4,27.0,1
88.0,28.0,1
88.82,26.0,1
72.0,28.0,1
45.63,30.0,0
85.82,32.0,1
43.0,30.0,0
89.97,24.0,1
86.82,26.0,1
39.31,30.0,0
41.09,27.0,0
78.0,27.0,1
51.28,35.0,0
88.0,28.0,1
68.22999999999999,23.0,1
84.0,28.0,1
49.19,29.0,0
82.0,28.0,1
51.31,29.0,0
53.56,28.0,0
77.66,32.0,1
94.92,27.0,1
53.98,28.0,0
69.0,28.0,1
48.0,28.0,0
91.89,24.0,1
103.12,29.0,1
53.0,28.0,0
77.82,29.0,1
66.95,30.0,0
48.0,27.0,0
70.72,40.0,1
95.4,28.0,1
66.34,27.0,0
38.0,28.0,0
59.68,26.0,0
91.07,27.0,1
74.3,25.0,1
74.96,27.0,1
42.0,30.0,0
36.4,26.0,0
63.0,28.0,0
39.94,27.0,0
73.3,28.0,1
49.16,27.0,0
40.73,27.0,0
58.25,28.0,0
87.97,29.0,1
62.29,27.0,0
84.0,27.0,1
92.72,27.0,1
39.49,30.0,0
56.82,27.0,0
79.56,27.0,1
99.8,21.0,1
63.39,28.0,0
79.1,28.0,1
143.82,27.0,1
90.0,22.0,1
71.96000000000001,26.0,1
71.0,27.0,1
80.0,29.0,1
78.82,25.0,1
61.0,28.0,0
38.82,28.0,0
83.75,30.0,1
79.97,25.0,1
91.04,30.0,1
108.0,29.0,1
87.72,30.0,1
36.39,28.0,0
46.82,28.0,0
107.0,28.0,1
48.05,28.0,0
71.79,30.0,1
43.04,30.0,0
80.26,29.0,1
83.32,27.0,1
47.21,27.0,0
68.66,28.0,1
39.0,29.0,0
54.0,30.0,0
68.0,28.0,1
60.0,29.0,0
95.23,25.0,1
92.2,24.0,1
84.13,24.0,1
70.46000000000001,28.0,1
87.93,27.0,1
74.0,28.0,1
75.21,27.0,1
133.8,26.0,1
79.87,28.0,1
91.0,27.0,1
88.23,28.0,1
43.36,26.0,0
96.82,26.0,1
82.82,27.0,1
64.8,28.0,0
73.0,28.0,1
84.0,29.0,1
54.85,27.0,0
79.4,29.0,1
60.09,26.0,0
84.0,27.0,1
81.01,27.0,1
74.69,26.0,1
44.01,26.0,0
36.769999999999996,28.0,0
38.3,29.0,0
37.82,28.0,0
87.0,26.0,1
94.0,28.0,1
39.68,28.0,0
57.56,29.0,0
67.78,28.0,0
82.33,28.0,1
39.04,30.0,0
62.0,27.0,0
66.46000000000001,36.0,0
86.0,25.0,1
78.96,30.0,1
78.43,29.0,1
45.41,29.0,0
84.62,28.0,1
91.71,27.0,1
39.85,27.0,0
66.0,27.0,0
75.0,27.0,1
47.85,29.0,0
45.1,29.0,0
76.04,27.0,1
49.47,29.0,0
42.57,28.0,0
82.56,24.0,1
85.43,28.0,1
49.54,24.0,0
37.47,29.0,0
46.82,29.0,0
81.0,28.0,1
50.0,29.0,0
61.77,27.0,0
50.82,28.0,0
82.82,26.0,1
88.0,28.0,1
98.23,28.0,1
41.68,26.0,0
89.0,27.0,1
94.28,27.0,1
99.0,26.0,1
80.46,27.0,1
59.0,29.0,0
65.0,27.0,0
79.82,28.0,1
84.15,25.0,1
46.82,27.0,0
48.33,29.0,0
65.0,25.0,0
37.44,28.0,0
88.0,26.0,1
65.53999999999999,30.0,0
101.72,30.0,1
91.87,27.0,1
52.42,28.0,0
36.989999999999995,29.0,0
65.08,30.0,0
42.0,29.0,0
95.82,25.0,1
49.0,27.0,0
51.87,29.0,0
77.97,24.0,1
77.53,29.0,1
71.21,28.0,1
80.25,27.0,1
90.8,29.0,1
56.77,30.0,0
78.0,27.0,1
81.0,27.0,1
76.0,29.0,1
59.82,29.0,0
95.28,28.0,1
50.17,30.0,0
95.34,27.0,1
86.91,29.0,1
64.82,25.0,0
77.71,26.0,1
49.0,29.0,0
73.94,29.0,1
69.78999999999999,28.0,1
98.82,27.0,1
96.33,27.0,1
37.4,28.0,0
71.0,30.0,1
83.0,29.0,1
80.82,28.0,1
54.35,26.0,0
46.0,28.0,0
64.0,28.0,0
84.51,25.0,1
56.34,27.0,0
40.94,27.0,0
98.8,28.0,1
64.47999999999999,27.0,0
60.6,29.0,0
61.13,25.0,0
58.09,30.0,0
48.95,27.0,0
87.2,26.0,1
41.51,26.0,0
95.82,28.0,1
30.03,29.0,0
72.93,27.0,1
84.18,28.0,1
75.88,30.0,1
75.22,30.0,1
57.83,29.0,0
81.0,28.0,1
93.0,26.0,1
71.86,27.0,1
79.21,28.0,1
83.76,27.0,1
92.82,26.0,1
73.47,28.0,1
56.3,28.0,0
73.66,26.0,1
60.37,30.0,0
79.0,27.0,1
94.58,25.0,1
95.31,29.0,1
79.0,29.0,1
77.95,29.0,1
63.0,29.0,0
81.04,26.0,1
46.0,28.0,0
66.0,28.0,0
70.87,27.0,1
69.99000000000001,29.0,1
68.94,28.0,1
76.0,29.0,1
98.82,31.0,1
36.05,28.0,0
48.0,28.0,0
82.86,26.0,1
94.82,26.0,1
53.74,30.0,0
56.98,30.0,0
83.0,25.0,1
70.75999999999999,28.0,1
37.79,28.0,0
62.57,28.0,0
53.0,29.0,0
34.68,27.0,0
82.82,26.0,1
59.5,28.0,0
39.82,29.0,0
78.0,26.0,1
42.82,29.0,0
42.0,29.0,0
75.64,34.0,1
58.63,30.0,0
55.26,28.0,0
76.0,30.0,1
87.0,26.0,1
53.59,30.0,0
82.0,30.0,1
78.0,29.0,1
67.77,28.0,0
95.0,26.0,1
74.0,27.0,1
84.0,29.0,1
70.69,29.0,1
35.2,25.0,0
75.1,28.0,1
84.02,28.0,1
46.86,28.0,0
74.79,26.0,1
49.0,29.0,0
89.0,27.0,1
73.57,26.0,1
39.230000000000004,29.0,0
97.23,25.0,1
87.95,29.0,1
41.8,28.0,0
88.82,27.0,1
93.44,24.0,1
85.27,29.0,1
45.0,29.0,0
83.0,29.0,1
45.34,28.0,0
62.48,29.0,0
95.72,24.0,1
82.82,36.0,1
47.0,26.0,0
79.44,28.0,1
79.7,28.0,1
93.0,24.0,1
54.76,29.0,0
34.47,29.0,0
81.82,28.0,1
48.82,29.0,0
49.82,26.0,0
54.31,29.0,0
59.17,28.0,0
36.74,29.0,0
81.0,27.0,1
83.8,30.0,1
71.32,29.0,1
86.71,36.0,1
93.0,28.0,1
91.0,29.0,1
66.0,29.0,0
50.1,29.0,0
54.82,27.0,0
58.82,30.0,0
66.03999999999999,27.0,0
88.81,24.0,1
81.58,35.0,1
54.82,27.0,0
58.47,28.0,0
37.69,27.0,0
85.82,25.0,1
93.46,26.0,1
31.42,30.0,0
75.96000000000001,30.0,1
61.38,29.0,0
96.54,28.0,1
96.8,27.0,1
90.9,25.0,1
100.82,26.0,1
90.14,27.0,1
89.82,24.0,1
78.0,26.0,1
97.14,27.0,1
86.75,28.0,1
82.27,27.0,1
45.0,29.0,0
86.82,29.0,1
68.03999999999999,28.0,1
73.02,30.0,1
101.82,25.0,1
66.25,28.0,0
49.0,28.0,0
92.57,27.0,1
83.0,28.0,1
84.0,29.0,1
54.0,30.0,0
69.33,26.0,1
95.67,27.0,1
80.4,26.0,1
65.41,27.0,0
32.47,26.0,0
90.06,24.0,1
96.82,27.0,1
52.85,27.0,0
49.44,29.0,0
46.84,29.0,0
102.51,26.0,1
67.0,26.0,0
72.14,27.0,1
78.1,28.0,1
79.78,27.0,1
75.46,29.0,1
85.92,29.0,1
57.82,29.0,0
36.71,28.0,0
58.82,29.0,0
54.68,28.0,0
84.0,28.0,1
82.0,29.0,1
62.37,26.0,0
56.0,29.0,0
88.88,26.0,1
60.4,28.0,0
85.78,29.0,1
73.82,25.0,1
62.82,25.0,0
96.82,29.0,1
90.8,28.0,1
94.44,24.0,1
48.37,29.0,0
84.0,26.0,1
60.76,30.0,0
71.74000000000001,25.0,1
47.98,29.0,0
98.8,29.0,1
96.06,28.0,1
74.0,28.0,1
78.54,27.0,1
51.78,28.0,0
74.0,28.0,1
56.0,30.0,0
77.17,26.0,1
73.75,25.0,1
56.13,29.0,0
67.69,25.0,0
51.0,28.0,0
47.62,29.0,0
79.82,27.0,1
91.28,27.0,1
70.62,28.0,1
39.82,28.0,0
92.28,25.0,1
44.08,29.0,0
38.75,29.0,0
72.1,36.0,1
73.31,28.0,1
83.0,27.0,1
45.0,28.0,0
74.49,28.0,1
73.0,30.0,1
44.0,28.0,0
88.0,29.0,1
91.12,27.0,1
62.0,28.0,0
101.0,27.0,1
97.3,25.0,1
46.0,29.0,0
37.68,29.0,0
72.82,29.0,1
53.32,28.0,0
45.05,30.0,0
56.42,30.0,0
74.45,29.0,1
81.3,28.0,1
97.0,30.0,1
70.0,26.0,1
96.38,29.0,1
67.53,26.0,0
86.51,30.0,1
53.14,30.0,0
46.82,26.0,0
39.01,29.0,0
103.0,26.0,1
86.0,28.0,1
40.82,28.0,0
85.43,26.0,1
78.93,28.0,1
46.02,29.0,0
82.74,28.0,1
44.33,30.0,0
53.65,28.0,0
60.74,27.0,0
64.0,28.0,0
84.67,30.0,1
38.379999999999995,29.0,0
57.13,29.0,0
77.82,29.0,1
87.82,28.0,1
94.82,29.0,1
88.69,29.0,1
61.47,25.0,0
55.12,30.0,0
47.82,27.0,0
56.94,30.0,0
82.92,30.0,1
77.0,27.0,1
63.0,30.0,0
41.0,29.0,0
79.0,27.0,1
85.28,28.0,1
60.55,29.0,0
94.82,26.0,1
82.94,29.0,1
79.47,28.0,1
44.32,29.0,0
64.46000000000001,30.0,0
94.19,36.0,1
80.46,29.0,1
75.0,29.0,1
65.66,28.0,0
81.82,26.0,1
57.78,28.0,0
83.0,29.0,1
71.03,28.0,1
99.28,25.0,1
42.6,28.0,0
87.0,29.0,1
85.82,26.0,1
80.0,26.0,1
68.82,29.0,1
82.92,28.0,1
69.8,29.0,1
98.0,29.0,1
76.0,28.0,1
67.69,28.0,0
38.47,29.0,0
92.36,27.0,1
53.43,29.0,0
40.43,28.0,0
42.62,33.0,0
83.53,27.0,1
90.99,24.0,1
61.26,30.0,0
46.66,29.0,0
76.43,27.0,1
51.0,27.0,0
73.16,29.0,1
73.43,23.0,1
80.0,28.0,1
90.15,29.0,1
58.67,30.0,0
81.82,25.0,1
57.58,29.0,0
72.47,29.0,1
53.82,29.0,0
98.75,23.0,1
55.06,27.0,0
91.28,28.0,1
72.31,29.0,1
46.13,26.0,0
48.0,26.0,0
95.82,27.0,1
70.82,28.0,1
89.28,27.0,1
75.82,27.0,1
54.0,29.0,0
82.0,28.0,1
85.41,29.0,1
70.22999999999999,28.0,1
64.0,27.0,0
74.0,29.0,1
70.28999999999999,27.0,1
67.0,29.0,0
63.0,29.0,0
88.82,28.0,1
40.28,28.0,0
102.46,23.0,1
42.31,29.0,0
65.43,30.0,0
51.82,28.0,0
95.94,28.0,1
71.1,25.0,1
76.57,30.0,1
80.0,29.0,1
82.3,29.0,1
64.0,29.0,0
60.0,28.0,0
88.0,29.0,1
62.85,28.0,0
80.82,30.0,1
61.26,29.0,0
98.0,27.0,1
94.42,30.0,1
62.33,29.0,0
40.03,28.0,0
54.06,29.0,0
88.78,26.0,1
80.0,28.0,1
72.02,28.0,1
94.02,29.0,1
87.23,28.0,1
80.71,25.0,1
94.32,19.0,1
53.82,30.0,0
72.72,27.0,1
64.42,27.0,0
33.879999999999995,30.0,0
51.82,29.0,0
52.82,28.0,0
78.0,27.0,1
75.0,27.0,1
76.0,29.0,1
91.99,26.0,1
86.0,26.0,1
66.06,27.0,0
78.06,26.0,1
51.82,30.0,0
62.03,29.0,0
46.75,28.0,0
65.52000000000001,29.0,0
41.35,29.0,0
62.0,29.0,0
67.03,27.0,0
74.00999999999999,29.0,1
94.0,27.0,1
73.47,33.0,1
71.82,27.0,1
75.0,29.0,1
83.88,28.0,1
78.55,26.0,1
40.82,26.0,0
45.82,28.0,0
65.82,28.0,0
95.82,28.0,1
77.52,29.0,1
40.04,30.0,0
100.7,28.0,1
67.0,30.0,0
50.66,28.0,0
68.92,27.0,1
78.82,29.0,1
88.0,28.0,1
58.0,30.0,0
35.24,28.0,0
81.0,28.0,1
53.26,30.0,0
42.82,30.0,0
46.93,27.0,0
51.37,27.0,0
88.0,26.0,1
43.43,28.0,0
61.61,28.0,0
72.02,28.0,1
95.0,29.0,1
90.88,28.0,1
80.0,27.0,1
69.85,26.0,1
69.64,25.0,1
60.0,29.0,0
51.0,27.0,0
93.74,27.0,1
60.46,30.0,0
84.92,24.0,1
91.0,29.0,1
97.82,26.0,1
46.1,29.0,0
43.83,27.0,0
71.44,28.0,1
74.0,28.0,1
54.19,28.0,0
85.82,26.0,1
95.82,25.0,1
33.82,30.0,0
92.1,27.0,1
75.0,26.0,1
97.58,29.0,1
93.42,26.0,1
59.0,28.0,0
65.94,27.0,0
46.31,28.0,0
83.05,27.0,1
53.13,27.0,0
79.63,31.0,1
64.57,25.0,0
50.0,29.0,0
63.13,27.0,0
62.71,29.0,0
88.53,32.0,1
65.82,28.0,0
67.75999999999999,28.0,0
75.59,29.0,1
60.5,29.0,0
82.82,28.0,1
95.91,29.0,1
69.00999999999999,29.0,1
68.13,32.0,1
94.82,30.0,1
63.33,26.0,0
56.42,27.0,0
50.0,29.0,0
64.47,26.0,0
69.82,24.0,1
66.0,27.0,0
87.0,27.0,1
96.0,27.0,1
68.86,28.0,1
43.04,29.0,0
78.6,27.0,1
46.0,26.0,0
79.85,26.0,1
73.46,28.0,1
83.0,29.0,1
57.0,29.0,0
85.18,29.0,1
96.91,28.0,1
77.0,29.0,1
74.69,28.0,1
40.67,28.0,0
89.1,27.0,1
76.03,29.0,1
69.0,28.0,1
51.0,27.0,0
61.31,29.0,0
53.0,28.0,0
87.82,23.0,1
96.86,25.0,1
77.92,31.0,1
87.82,28.0,1
53.11,29.0,0
88.22,29.0,1
77.0,29.0,1
91.18,27.0,1
78.94,26.0,1
62.52,21.0,0
76.82,25.0,1
39.03,29.0,0
37.85,28.0,0
92.42,28.0,1
45.69,27.0,0
43.14,29.0,0
82.0,28.0,1
50.0,28.0,0
81.47,29.0,1
97.82,43.0,1
92.0,26.0,1
45.52,27.0,0
41.94,27.0,0
52.82,29.0,0
92.47,27.0,1
90.03,28.0,1
70.13,29.0,1
85.61,27.0,1
87.82,26.0,1
81.82,29.0,1
56.03,27.0,0
95.0,28.0,1
72.0,27.0,1
61.85,29.0,0
87.99,25.0,1
79.4,27.0,1
41.58,29.0,0
62.51,29.0,0
98.0,29.0,1
47.7,30.0,0
48.85,28.0,0
64.74000000000001,26.0,0
27.94,28.0,0
37.82,27.0,0
80.1,28.0,1
54.82,30.0,0
76.31,28.0,1
99.82,25.0,1
82.0,30.0,1
74.43,28.0,1
55.82,30.0,0
80.05,29.0,1
93.19,29.0,1
76.0,28.0,1
61.69,28.0,0
82.71,28.0,1
87.0,27.0,1
56.82,30.0,0
78.82,29.0,1
36.14,29.0,0
89.0,27.0,1
73.42,29.0,1
45.97,29.0,0
83.0,28.0,1
81.73,29.0,1
42.05,30.0,0
47.67,27.0,0
48.94,29.0,0
79.82,29.0,1
48.82,29.0,0
75.0,26.0,1
71.11,30.0,1
43.82,28.0,0
40.35,26.0,0
63.46,28.0,0
69.0,29.0,1
30.18,28.0,0
97.33,42.0,1
94.0,28.0,1
56.0,30.0,0
40.42,29.0,0
102.0,26.0,1
59.0,28.0,0
54.82,29.0,0
94.73,24.0,1
75.82,28.0,1
79.0,29.0,1
86.0,28.0,1
93.77,27.0,1
49.9,28.0,0
96.37,28.0,1
53.17,29.0,0
74.35,25.0,1
30.05,28.0,0
89.82,29.0,1
50.0,29.0,0
85.28,27.0,1
88.08,29.0,1
96.82,28.0,1
80.13,29.0,1
79.84,26.0,1
90.79,27.0,1
52.7,28.0,0
58.82,28.0,0
77.66,29.0,1
57.54,25.0,0
44.94,29.0,0
98.0,28.0,1
86.0,28.0,1
42.0,29.0,0
57.74,27.0,0
86.58,28.0,1
45.01,29.0,0
90.81,27.0,1
89.15,27.0,1
67.82,28.0,0
85.72,29.0,1
38.97,28.0,0
47.37,28.0,0
50.99,29.0,0
41.34,28.0,0
58.82,26.0,0
59.94,29.0,0
93.24,25.0,1
92.82,27.0,1
66.03,29.0,0
76.01,25.0,1
62.73,30.0,0
48.17,30.0,0
46.0,29.0,0
73.85,29.0,1
71.79,26.0,1
56.1,28.0,0
83.13,28.0,1
91.87,26.0,1
72.82,24.0,1
85.82,29.0,1
100.8,29.0,1
57.13,28.0,0
38.54,29.0,0
35.730000000000004,28.0,0
90.21,28.0,1
87.0,25.0,1
73.74,27.0,1
87.03,27.0,1
89.06,25.0,1
75.88,28.0,1
76.0,30.0,1
79.02,27.0,1
47.76,29.0,0
66.0,23.0,0
53.89,29.0,0
70.1,29.0,1
69.0,27.0,1
62.82,25.0,0
90.18,28.0,1
96.0,29.0,1
37.18,28.0,0
49.0,29.0,0
80.82,24.0,1
47.82,28.0,0
65.46000000000001,27.0,0
75.31,30.0,1
41.57,29.0,0
70.56,27.0,1
92.82,25.0,1
53.83,28.0,0
86.35,28.0,1
76.0,27.0,1
51.17,27.0,0
95.79,28.0,1
80.0,30.0,1
67.47,28.0,0
99.56,28.0,1
38.19,27.0,0
57.0,29.0,0
83.82,24.0,1
73.82,26.0,1
85.0,27.0,1
47.83,27.0,0
80.0,26.0,1
127.82,30.0,1
85.0,28.0,1
46.69,30.0,0
102.06,29.0,1
74.58,28.0,1
88.0,26.0,1
48.0,28.0,0
60.18,28.0,0
67.82,29.0,0
81.17,30.0,1
72.55,27.0,1
77.0,26.0,1
68.96000000000001,35.0,1
83.18,28.0,1
49.01,29.0,0
163.02,29.0,1
95.04,27.0,1
70.0,24.0,1
75.0,29.0,1
92.55,27.0,1
74.0,23.0,1
79.0,26.0,1
45.6,27.0,0
85.0,28.0,1
85.0,28.0,1
85.4,26.0,1
73.65,27.0,1
63.87,27.0,0
78.83,27.0,1
76.82,25.0,1
98.6,34.0,1
94.36,29.0,1
62.83,29.0,0
59.55,30.0,0
88.0,28.0,1
81.77,30.0,1
91.19,27.0,1
45.73,29.0,0
56.29,26.0,0
65.19,29.0,0
46.33,29.0,0
83.0,27.0,1
93.82,28.0,1
72.39,29.0,1
97.56,27.0,1
77.0,29.0,1
87.49,34.0,1
98.0,28.0,1
44.0,26.0,0
73.1,27.0,1
80.0,28.0,1
64.02,29.0,0
52.0,26.0,0
47.06,30.0,0
90.0,27.0,1
84.67,27.0,1
74.09,27.0,1
46.17,28.0,0
79.51,25.0,1
73.18,29.0,1
77.11,24.0,1
72.85,29.0,1
75.66,28.0,1
82.82,30.0,1
53.82,29.0,0
80.82,27.0,1
38.72,29.0,0
35.46,35.0,0
91.46,28.0,1
71.88,27.0,1
80.0,27.0,1
56.08,27.0,0
96.0,25.0,1
43.87,29.0,0
91.0,29.0,1
60.0,27.0,0
83.21,28.0,1
32.17,29.0,0
61.76,29.0,0
54.82,29.0,0
63.0,28.0,0
73.98,25.0,1
57.83,27.0,0
73.0,29.0,1
94.46,29.0,1
76.0,30.0,1
58.57,26.0,0
90.18,29.0,1
34.739999999999995,29.0,0
52.0,29.0,0
86.82,33.0,1
78.1,28.0,1
86.13,28.0,1
54.52,27.0,0
36.65,28.0,0
94.0,27.0,1
96.57,28.0,1
63.13,26.0,0
36.7,28.0,0
48.51,28.0,0
38.92,26.0,0
72.0,29.0,1
95.96,23.0,1
100.0,25.0,1
71.69,23.0,1
69.0,29.0,1
157.82,28.0,1
86.92,28.0,1
51.0,27.0,0
96.6,29.0,1
43.12,29.0,0
45.71,28.0,0
74.0,30.0,1
96.94,22.0,1
81.0,30.0,1
82.24,27.0,1
84.6,28.0,1
51.0,27.0,0
94.61,29.0,1
45.0,27.0,0
84.12,28.0,1
79.63,27.0,1
89.8,29.0,1
53.0,28.0,0
46.26,29.0,0
81.29,24.0,1
80.0,29.0,1
48.0,29.0,0
87.0,27.0,1
51.78,28.0,0
81.62,27.0,1
91.72,29.0,1
64.52000000000001,25.0,0
74.82,27.0,1
85.0,29.0,1
84.0,29.0,1
91.26,27.0,1
57.37,29.0,0
43.6,27.0,0
102.07,28.0,1
87.0,27.0,1
86.82,26.0,1
89.82,32.0,1
97.82,28.0,1
42.81,28.0,0
67.85,28.0,0
77.82,29.0,1
90.39,28.0,1
84.0,27.0,1
67.88,28.0,1
69.64,27.0,1
29.31,28.0,0
82.01,26.0,1
58.0,29.0,0
96.43,24.0,1
46.82,30.0,0
72.05,27.0,1
82.25,28.0,1
68.97,28.0,1
77.87,30.0,1
84.92,30.0,1
88.82,28.0,1
48.82,29.0,0
88.32,28.0,1
91.0,29.0,1
94.94,27.0,1
87.0,27.0,1
96.33,26.0,1
94.0,27.0,1
89.0,27.0,1
40.29,29.0,0
34.84,27.0,0
97.96,27.0,1
58.82,29.0,0
73.0,28.0,1
80.85,26.0,1
93.12,26.0,1
40.34,27.0,0
70.82,28.0,1
58.59,26.0,0
37.16,28.0,0
62.85,34.0,0
63.24,29.0,0
75.02,27.0,1
44.82,29.0,0
52.0,29.0,0
87.0,27.0,1
57.65,28.0,0
79.84,26.0,1
50.0,25.0,0
88.0,26.0,1
83.93,25.0,1
40.65,26.0,0
65.72,26.0,0
46.0,27.0,0
93.0,29.0,1
98.22,26.0,1
84.73,24.0,1
75.0,26.0,1
81.0,30.0,1
95.82,26.0,1
63.0,29.0,0
51.45,29.0,0
72.03,28.0,1
77.98,26.0,1
93.24,26.0,1
59.32,27.0,0
73.82,27.0,1
77.31,25.0,1
50.62,30.0,0
47.17,30.0,0
51.0,30.0,0
35.85,28.0,0
39.82,30.0,0
38.17,29.0,0
77.7,29.0,1
71.18,29.0,1
58.82,29.0,0
39.22,28.0,0
48.82,27.0,0
76.48,28.0,1
68.12,26.0,1
66.25,25.0,0
58.32,26.0,0
94.0,27.0,1
100.09,24.0,1
81.0,28.0,1
87.0,26.0,1
74.0,27.0,1
41.33,29.0,0
96.37,28.0,1
89.0,28.0,1
65.82,28.0,0
53.34,29.0,0
34.21,29.0,0
82.0,28.0,1
89.54,28.0,1
84.82,29.0,1
99.32,27.0,1
81.82,27.0,1
91.88,30.0,1
103.07,26.0,1
80.3,28.0,1
89.0,33.0,1
89.94,29.0,1
70.02,27.0,1
97.82,28.0,1
79.0,28.0,1
85.0,23.0,1
46.82,29.0,0
66.0,27.0,0
91.04,26.0,1
80.0,29.0,1
76.0,29.0,1
66.0,27.0,0
73.6,26.0,1
34.08,29.0,0
100.0,29.0,1
92.0,27.0,1
60.82,29.0,0
84.58,27.0,1
92.73,25.0,1
53.0,22.0,0
74.09,28.0,1
74.36,29.0,1
83.09,25.0,1
70.22,26.0,1
91.0,27.0,1
91.77,26.0,1
84.17,28.0,1
60.82,29.0,0
72.0,34.0,1
79.0,28.0,1
92.74,29.0,1
84.54,25.0,1
98.21,25.0,1
83.0,25.0,1
59.82,28.0,0
79.16,28.0,1
79.91,26.0,1
78.12,27.0,1
41.17,30.0,0
46.74,27.0,0
64.13,29.0,0
87.37,28.0,1
41.4,29.0,0
47.04,24.0,0
77.0,29.0,1
86.87,27.0,1
88.04,27.0,1
72.42,27.0,1
88.82,26.0,1
71.33,30.0,1
58.6,28.0,0
97.66,29.0,1
75.51,28.0,1
46.28,27.0,0
57.68,27.0,0
96.2,25.0,1
91.33,27.0,1
82.98,27.0,1
91.25,28.0,1
66.82,27.0,0
63.95,29.0,0
61.11,28.0,0
101.0,26.0,1
